2459545.208333333, A.D. 2021-Nov-26 17:00:00.0000,  6.244392964141420E+07,  1.220443253465274E+08,  5.347850525481698E+07,
2459545.250000000, A.D. 2021-Nov-26 18:00:00.0000,  6.234273280684919E+07,  1.220782758758319E+08,  5.350172599322008E+07,
2459545.291666667, A.D. 2021-Nov-26 19:00:00.0000,  6.224150510930689E+07,  1.221121704708925E+08,  5.352491264678418E+07,
2459545.333333333, A.D. 2021-Nov-26 20:00:00.0000,  6.214024649462540E+07,  1.221460088236899E+08,  5.354806534861400E+07,
2459545.375000000, A.D. 2021-Nov-26 21:00:00.0000,  6.203895691339636E+07,  1.221797906385684E+08,  5.357118422546859E+07,
2459545.416666667, A.D. 2021-Nov-26 22:00:00.0000,  6.193763632069547E+07,  1.222135156315054E+08,  5.359426939811923E+07,
2459545.458333333, A.D. 2021-Nov-26 23:00:00.0000,  6.183628467579431E+07,  1.222471835294468E+08,  5.361732098169094E+07,
2459545.500000000, A.D. 2021-Nov-27 00:00:00.0000,  6.173490194194542E+07,  1.222807940696741E+08,  5.364033908596820E+07,
2459545.541666667, A.D. 2021-Nov-27 01:00:00.0000,  6.163348808613155E+07,  1.223143469992323E+08,  5.366332381569143E+07,
2459545.583333333, A.D. 2021-Nov-27 02:00:00.0000,  6.153204307885820E+07,  1.223478420743909E+08,  5.368627527082751E+07,
2459545.625000000, A.D. 2021-Nov-27 03:00:00.0000,  6.143056689396767E+07,  1.223812790601391E+08,  5.370919354682061E+07,
2459545.666666667, A.D. 2021-Nov-27 04:00:00.0000,  6.132905950844993E+07,  1.224146577297199E+08,  5.373207873483042E+07,
2459545.708333333, A.D. 2021-Nov-27 05:00:00.0000,  6.122752090227310E+07,  1.224479778641955E+08,  5.375493092195286E+07,
2459545.750000000, A.D. 2021-Nov-27 06:00:00.0000,  6.112595105822500E+07,  1.224812392520393E+08,  5.377775019142716E+07,
2459545.791666667, A.D. 2021-Nov-27 07:00:00.0000,  6.102434996176554E+07,  1.225144416887558E+08,  5.380053662282962E+07,
2459545.833333333, A.D. 2021-Nov-27 08:00:00.0000,  6.092271760088540E+07,  1.225475849765254E+08,  5.382329029225594E+07,
2459545.875000000, A.D. 2021-Nov-27 09:00:00.0000,  6.082105396599387E+07,  1.225806689238656E+08,  5.384601127248795E+07,
2459545.916666667, A.D. 2021-Nov-27 10:00:00.0000,  6.071935904977126E+07,  1.226136933453273E+08,  5.386869963315970E+07,
2459545.958333333, A.D. 2021-Nov-27 11:00:00.0000,  6.061763284707605E+07,  1.226466580611948E+08,  5.389135544090336E+07,
2459546.000000000, A.D. 2021-Nov-27 12:00:00.0000,  6.051587535482872E+07,  1.226795628972140E+08,  5.391397875949296E+07,
2459546.041666667, A.D. 2021-Nov-27 13:00:00.0000,  6.041408657192588E+07,  1.227124076843291E+08,  5.393656964997468E+07,
2459546.083333333, A.D. 2021-Nov-27 14:00:00.0000,  6.031226649912325E+07,  1.227451922584472E+08,  5.395912817079747E+07,
2459546.125000000, A.D. 2021-Nov-27 15:00:00.0000,  6.021041513897485E+07,  1.227779164602001E+08,  5.398165437792549E+07,
2459546.166666667, A.D. 2021-Nov-27 16:00:00.0000,  6.010853249572680E+07,  1.228105801347368E+08,  5.400414832495485E+07,
2459546.208333333, A.D. 2021-Nov-27 17:00:00.0000,  6.000661857525321E+07,  1.228431831315151E+08,  5.402661006321607E+07,
2459546.250000000, A.D. 2021-Nov-27 18:00:00.0000,  5.990467338498621E+07,  1.228757253041094E+08,  5.404903964187291E+07,
2459546.291666667, A.D. 2021-Nov-27 19:00:00.0000,  5.980269693383353E+07,  1.229082065100333E+08,  5.407143710801940E+07,
2459546.333333333, A.D. 2021-Nov-27 20:00:00.0000,  5.970068906720910E+07,  1.229406267099217E+08,  5.409380246570081E+07,
2459546.375000000, A.D. 2021-Nov-27 21:00:00.0000,  5.959865012656451E+07,  1.229729855698417E+08,  5.411613584020206E+07,
2459546.416666667, A.D. 2021-Nov-27 22:00:00.0000,  5.949657996002404E+07,  1.230052830575904E+08,  5.413843723191372E+07,
2459546.458333333, A.D. 2021-Nov-27 23:00:00.0000,  5.939447858181458E+07,  1.230375190448090E+08,  5.416070668048833E+07,
2459546.500000000, A.D. 2021-Nov-28 00:00:00.0000,  5.929234600734700E+07,  1.230696934063108E+08,  5.418294422390935E+07,
2459546.541666667, A.D. 2021-Nov-28 01:00:00.0000,  5.919018225318185E+07,  1.231018060199465E+08,  5.420514989855605E+07,
2459546.583333333, A.D. 2021-Nov-28 02:00:00.0000,  5.908798733696807E+07,  1.231338567664855E+08,  5.422732373927138E+07,
2459546.625000000, A.D. 2021-Nov-28 03:00:00.0000,  5.898576127741585E+07,  1.231658455294935E+08,  5.424946577941974E+07,
2459546.666666667, A.D. 2021-Nov-28 04:00:00.0000,  5.888350409423103E+07,  1.231977721952296E+08,  5.427157605095045E+07,
2459546.708333333, A.D. 2021-Nov-28 05:00:00.0000,  5.878121580810259E+07,  1.232296366525318E+08,  5.429365458444748E+07,
2459546.750000000, A.D. 2021-Nov-28 06:00:00.0000,  5.867889644064119E+07,  1.232614387927246E+08,  5.431570140918735E+07,
2459546.791666667, A.D. 2021-Nov-28 07:00:00.0000,  5.857654601436034E+07,  1.232931785095180E+08,  5.433771655318580E+07,
2459546.833333333, A.D. 2021-Nov-28 08:00:00.0000,  5.847416455263565E+07,  1.233248556989196E+08,  5.435970004324718E+07,
2459546.875000000, A.D. 2021-Nov-28 09:00:00.0000,  5.837175207966563E+07,  1.233564702591500E+08,  5.438165190501154E+07,
2459546.916666667, A.D. 2021-Nov-28 10:00:00.0000,  5.826930862045794E+07,  1.233880220905554E+08,  5.440357216299451E+07,
2459546.958333333, A.D. 2021-Nov-28 11:00:00.0000,  5.816683420077967E+07,  1.234195110955358E+08,  5.442546084063321E+07,
2459547.000000000, A.D. 2021-Nov-28 12:00:00.0000,  5.806432884714991E+07,  1.234509371784640E+08,  5.444731796032147E+07,
2459547.041666667, A.D. 2021-Nov-28 13:00:00.0000,  5.796179258679269E+07,  1.234823002456206E+08,  5.446914354345209E+07,
2459547.083333333, A.D. 2021-Nov-28 14:00:00.0000,  5.785922544763549E+07,  1.235136002051190E+08,  5.449093761044785E+07,
2459547.125000000, A.D. 2021-Nov-28 15:00:00.0000,  5.775662745825747E+07,  1.235448369668488E+08,  5.451270018080188E+07,
2459547.166666667, A.D. 2021-Nov-28 16:00:00.0000,  5.765399864788839E+07,  1.235760104424071E+08,  5.453443127310611E+07,
2459547.208333333, A.D. 2021-Nov-28 17:00:00.0000,  5.755133904637742E+07,  1.236071205450426E+08,  5.455613090508463E+07,
2459547.250000000, A.D. 2021-Nov-28 18:00:00.0000,  5.744864868417030E+07,  1.236381671895991E+08,  5.457779909362444E+07,
2459547.291666667, A.D. 2021-Nov-28 19:00:00.0000,  5.734592759229906E+07,  1.236691502924587E+08,  5.459943585480218E+07,
2459547.333333333, A.D. 2021-Nov-28 20:00:00.0000,  5.724317580234922E+07,  1.237000697714939E+08,  5.462104120391473E+07,
2459547.375000000, A.D. 2021-Nov-28 21:00:00.0000,  5.714039334645165E+07,  1.237309255460156E+08,  5.464261515550358E+07,
2459547.416666667, A.D. 2021-Nov-28 22:00:00.0000,  5.703758025726496E+07,  1.237617175367250E+08,  5.466415772338024E+07,
2459547.458333333, A.D. 2021-Nov-28 23:00:00.0000,  5.693473656794854E+07,  1.237924456656717E+08,  5.468566892065274E+07,
2459547.500000000, A.D. 2021-Nov-29 00:00:00.0000,  5.683186231215665E+07,  1.238231098562072E+08,  5.470714875974686E+07,
2459547.541666667, A.D. 2021-Nov-29 01:00:00.0000,  5.672895752401956E+07,  1.238537100329438E+08,  5.472859725242930E+07,
2459547.583333333, A.D. 2021-Nov-29 02:00:00.0000,  5.662602223812887E+07,  1.238842461217149E+08,  5.475001440982910E+07,
2459547.625000000, A.D. 2021-Nov-29 03:00:00.0000,  5.652305648952670E+07,  1.239147180495357E+08,  5.477140024245767E+07,
2459547.666666667, A.D. 2021-Nov-29 04:00:00.0000,  5.642006031368186E+07,  1.239451257445692E+08,  5.479275476023073E+07,
2459547.708333333, A.D. 2021-Nov-29 05:00:00.0000,  5.631703374649058E+07,  1.239754691360870E+08,  5.481407797248449E+07,
2459547.750000000, A.D. 2021-Nov-29 06:00:00.0000,  5.621397682425024E+07,  1.240057481544395E+08,  5.483536988799687E+07,
2459547.791666667, A.D. 2021-Nov-29 07:00:00.0000,  5.611088958366111E+07,  1.240359627310189E+08,  5.485663051500218E+07,
2459547.833333333, A.D. 2021-Nov-29 08:00:00.0000,  5.600777206180454E+07,  1.240661127982313E+08,  5.487785986121026E+07,
2459547.875000000, A.D. 2021-Nov-29 09:00:00.0000,  5.590462429613539E+07,  1.240961982894655E+08,  5.489905793382201E+07,
2459547.916666667, A.D. 2021-Nov-29 10:00:00.0000,  5.580144632447469E+07,  1.241262191390630E+08,  5.492022473954437E+07,
2459547.958333333, A.D. 2021-Nov-29 11:00:00.0000,  5.569823818498932E+07,  1.241561752822929E+08,  5.494136028460750E+07,
2459548.000000000, A.D. 2021-Nov-29 12:00:00.0000,  5.559499991619913E+07,  1.241860666553210E+08,  5.496246457477581E+07,
2459548.041666667, A.D. 2021-Nov-29 13:00:00.0000,  5.549173155694368E+07,  1.242158931951899E+08,  5.498353761536683E+07,
2459548.083333333, A.D. 2021-Nov-29 14:00:00.0000,  5.538843314640041E+07,  1.242456548397869E+08,  5.500457941125914E+07,
2459548.125000000, A.D. 2021-Nov-29 15:00:00.0000,  5.528510472405544E+07,  1.242753515278262E+08,  5.502558996690945E+07,
2459548.166666667, A.D. 2021-Nov-29 16:00:00.0000,  5.518174632970193E+07,  1.243049831988232E+08,  5.504656928636386E+07,
2459548.208333333, A.D. 2021-Nov-29 17:00:00.0000,  5.507835800343543E+07,  1.243345497930720E+08,  5.506751737326908E+07,
2459548.250000000, A.D. 2021-Nov-29 18:00:00.0000,  5.497493978563577E+07,  1.243640512516269E+08,  5.508843423088629E+07,
2459548.291666667, A.D. 2021-Nov-29 19:00:00.0000,  5.487149171697666E+07,  1.243934875162764E+08,  5.510931986209881E+07,
2459548.333333333, A.D. 2021-Nov-29 20:00:00.0000,  5.476801383839792E+07,  1.244228585295298E+08,  5.513017426942715E+07,
2459548.375000000, A.D. 2021-Nov-29 21:00:00.0000,  5.466450619111893E+07,  1.244521642345919E+08,  5.515099745503530E+07,
2459548.416666667, A.D. 2021-Nov-29 22:00:00.0000,  5.456096881661147E+07,  1.244814045753503E+08,  5.517178942074496E+07,
2459548.458333333, A.D. 2021-Nov-29 23:00:00.0000,  5.445740175660677E+07,  1.245105794963539E+08,  5.519255016804258E+07,
2459548.500000000, A.D. 2021-Nov-30 00:00:00.0000,  5.435380505309621E+07,  1.245396889427933E+08,  5.521327969808733E+07,
2459548.541666667, A.D. 2021-Nov-30 01:00:00.0000,  5.425017874829774E+07,  1.245687328604926E+08,  5.523397801172583E+07,
2459548.583333333, A.D. 2021-Nov-30 02:00:00.0000,  5.414652288467751E+07,  1.245977111958848E+08,  5.525464510949531E+07,
2459548.625000000, A.D. 2021-Nov-30 03:00:00.0000,  5.404283750493735E+07,  1.246266238959988E+08,  5.527528099163360E+07,
2459548.666666667, A.D. 2021-Nov-30 04:00:00.0000,  5.393912265199213E+07,  1.246554709084492E+08,  5.529588565809073E+07,
2459548.708333333, A.D. 2021-Nov-30 05:00:00.0000,  5.383537836899540E+07,  1.246842521814127E+08,  5.531645910853073E+07,
2459548.750000000, A.D. 2021-Nov-30 06:00:00.0000,  5.373160469929995E+07,  1.247129676636239E+08,  5.533700134234620E+07,
2459548.791666667, A.D. 2021-Nov-30 07:00:00.0000,  5.362780168648724E+07,  1.247416173043527E+08,  5.535751235865886E+07,
2459548.833333333, A.D. 2021-Nov-30 08:00:00.0000,  5.352396937433168E+07,  1.247702010533988E+08,  5.537799215633296E+07,
2459548.875000000, A.D. 2021-Nov-30 09:00:00.0000,  5.342010780682015E+07,  1.247987188610732E+08,  5.539844073397748E+07,
2459548.916666667, A.D. 2021-Nov-30 10:00:00.0000,  5.331621702812337E+07,  1.248271706781921E+08,  5.541885808995759E+07,
2459548.958333333, A.D. 2021-Nov-30 11:00:00.0000,  5.321229708262265E+07,  1.248555564560568E+08,  5.543924422239516E+07,
2459549.000000000, A.D. 2021-Nov-30 12:00:00.0000,  5.310834801487812E+07,  1.248838761464494E+08,  5.545959912918048E+07,
2459549.041666667, A.D. 2021-Nov-30 13:00:00.0000,  5.300436986963508E+07,  1.249121297016194E+08,  5.547992280797637E+07,
2459549.083333333, A.D. 2021-Nov-30 14:00:00.0000,  5.290036269182341E+07,  1.249403170742713E+08,  5.550021525622343E+07,
2459549.125000000, A.D. 2021-Nov-30 15:00:00.0000,  5.279632652655051E+07,  1.249684382175557E+08,  5.552047647114658E+07,
2459549.166666667, A.D. 2021-Nov-30 16:00:00.0000,  5.269226141909405E+07,  1.249964930850596E+08,  5.554070644976121E+07,
2459549.208333333, A.D. 2021-Nov-30 17:00:00.0000,  5.258816741490191E+07,  1.250244816307962E+08,  5.556090518887800E+07,
2459549.250000000, A.D. 2021-Nov-30 18:00:00.0000,  5.248404455959563E+07,  1.250524038091931E+08,  5.558107268510681E+07,
2459549.291666667, A.D. 2021-Nov-30 19:00:00.0000,  5.237989289895673E+07,  1.250802595750859E+08,  5.560120893486380E+07,
2459549.333333333, A.D. 2021-Nov-30 20:00:00.0000,  5.227571247892002E+07,  1.251080488837107E+08,  5.562131393437704E+07,
2459549.375000000, A.D. 2021-Nov-30 21:00:00.0000,  5.217150334558426E+07,  1.251357716906909E+08,  5.564138767968867E+07,
2459549.416666667, A.D. 2021-Nov-30 22:00:00.0000,  5.206726554520535E+07,  1.251634279520312E+08,  5.566143016666011E+07,
2459549.458333333, A.D. 2021-Nov-30 23:00:00.0000,  5.196299912418082E+07,  1.251910176241100E+08,  5.568144139097960E+07,
2459549.500000000, A.D. 2021-Dec-01 00:00:00.0000,  5.185870412906580E+07,  1.252185406636701E+08,  5.570142134816213E+07,
2459549.541666667, A.D. 2021-Dec-01 01:00:00.0000,  5.175438060655425E+07,  1.252459970278129E+08,  5.572137003355728E+07,
2459549.583333333, A.D. 2021-Dec-01 02:00:00.0000,  5.165002860348631E+07,  1.252733866739889E+08,  5.574128744235141E+07,
2459549.625000000, A.D. 2021-Dec-01 03:00:00.0000,  5.154564816683874E+07,  1.253007095599922E+08,  5.576117356957290E+07,
2459549.666666667, A.D. 2021-Dec-01 04:00:00.0000,  5.144123934373274E+07,  1.253279656439510E+08,  5.578102841009419E+07,
2459549.708333333, A.D. 2021-Dec-01 05:00:00.0000,  5.133680218141772E+07,  1.253551548843242E+08,  5.580085195863809E+07,
2459549.750000000, A.D. 2021-Dec-01 06:00:00.0000,  5.123233672727572E+07,  1.253822772398928E+08,  5.582064420978031E+07,
2459549.791666667, A.D. 2021-Dec-01 07:00:00.0000,  5.112784302882609E+07,  1.254093326697521E+08,  5.584040515795160E+07,
2459549.833333333, A.D. 2021-Dec-01 08:00:00.0000,  5.102332113371277E+07,  1.254363211333077E+08,  5.586013479744332E+07,
2459549.875000000, A.D. 2021-Dec-01 09:00:00.0000,  5.091877108969870E+07,  1.254632425902706E+08,  5.587983312241144E+07,
2459549.916666667, A.D. 2021-Dec-01 10:00:00.0000,  5.081419294468091E+07,  1.254900970006468E+08,  5.589950012687656E+07,
2459549.958333333, A.D. 2021-Dec-01 11:00:00.0000,  5.070958674667119E+07,  1.255168843247357E+08,  5.591913580473044E+07,
2459550.000000000, A.D. 2021-Dec-01 12:00:00.0000,  5.060495254380791E+07,  1.255436045231214E+08,  5.593874014973649E+07,
2459550.041666667, A.D. 2021-Dec-01 13:00:00.0000,  5.050029038434017E+07,  1.255702575566705E+08,  5.595831315553544E+07,
2459550.083333333, A.D. 2021-Dec-01 14:00:00.0000,  5.039560031663282E+07,  1.255968433865251E+08,  5.597785481564695E+07,
2459550.125000000, A.D. 2021-Dec-01 15:00:00.0000,  5.029088238917159E+07,  1.256233619740960E+08,  5.599736512347130E+07,
2459550.166666667, A.D. 2021-Dec-01 16:00:00.0000,  5.018613665055081E+07,  1.256498132810603E+08,  5.601684407229400E+07,
2459550.208333333, A.D. 2021-Dec-01 17:00:00.0000,  5.008136314946819E+07,  1.256761972693573E+08,  5.603629165528931E+07,
2459550.250000000, A.D. 2021-Dec-01 18:00:00.0000,  4.997656193474048E+07,  1.257025139011795E+08,  5.605570786551958E+07,
2459550.291666667, A.D. 2021-Dec-01 19:00:00.0000,  4.987173305529135E+07,  1.257287631389706E+08,  5.607509269593981E+07,
2459550.333333333, A.D. 2021-Dec-01 20:00:00.0000,  4.976687656013595E+07,  1.257549449454243E+08,  5.609444613940280E+07,
2459550.375000000, A.D. 2021-Dec-01 21:00:00.0000,  4.966199249841049E+07,  1.257810592834725E+08,  5.611376818865572E+07,
2459550.416666667, A.D. 2021-Dec-01 22:00:00.0000,  4.955708091934297E+07,  1.258071061162877E+08,  5.613305883634774E+07,
2459550.458333333, A.D. 2021-Dec-01 23:00:00.0000,  4.945214187226902E+07,  1.258330854072744E+08,  5.615231807502913E+07,
2459550.500000000, A.D. 2021-Dec-02 00:00:00.0000,  4.934717540660961E+07,  1.258589971200706E+08,  5.617154589715736E+07,
2459550.541666667, A.D. 2021-Dec-02 01:00:00.0000,  4.924218157190437E+07,  1.258848412185350E+08,  5.619074229509296E+07,
2459550.583333333, A.D. 2021-Dec-02 02:00:00.0000,  4.913716041777195E+07,  1.259106176667527E+08,  5.620990726110868E+07,
2459550.625000000, A.D. 2021-Dec-02 03:00:00.0000,  4.903211199393302E+07,  1.259363264290255E+08,  5.622904078738720E+07,
2459550.666666667, A.D. 2021-Dec-02 04:00:00.0000,  4.892703635020201E+07,  1.259619674698699E+08,  5.624814286602436E+07,
2459550.708333333, A.D. 2021-Dec-02 05:00:00.0000,  4.882193353648577E+07,  1.259875407540135E+08,  5.626721348903127E+07,
2459550.750000000, A.D. 2021-Dec-02 06:00:00.0000,  4.871680360278237E+07,  1.260130462463917E+08,  5.628625264833622E+07,
2459550.791666667, A.D. 2021-Dec-02 07:00:00.0000,  4.861164659917984E+07,  1.260384839121442E+08,  5.630526033578661E+07,
2459550.833333333, A.D. 2021-Dec-02 08:00:00.0000,  4.850646257585153E+07,  1.260638537166127E+08,  5.632423654315145E+07,
2459550.875000000, A.D. 2021-Dec-02 09:00:00.0000,  4.840125158306186E+07,  1.260891556253358E+08,  5.634318126212186E+07,
2459550.916666667, A.D. 2021-Dec-02 10:00:00.0000,  4.829601367116525E+07,  1.261143896040459E+08,  5.636209448431296E+07,
2459550.958333333, A.D. 2021-Dec-02 11:00:00.0000,  4.819074889059100E+07,  1.261395556186699E+08,  5.638097620126804E+07,
2459551.000000000, A.D. 2021-Dec-02 12:00:00.0000,  4.808545729186667E+07,  1.261646536353197E+08,  5.639982640445588E+07,
2459551.041666667, A.D. 2021-Dec-02 13:00:00.0000,  4.798013892558908E+07,  1.261896836202966E+08,  5.641864508527741E+07,
2459551.083333333, A.D. 2021-Dec-02 14:00:00.0000,  4.787479384244772E+07,  1.262146455400821E+08,  5.643743223506297E+07,
2459551.125000000, A.D. 2021-Dec-02 15:00:00.0000,  4.776942209320632E+07,  1.262395393613399E+08,  5.645618784507700E+07,
2459551.166666667, A.D. 2021-Dec-02 16:00:00.0000,  4.766402372871578E+07,  1.262643650509092E+08,  5.647491190651707E+07,
2459551.208333333, A.D. 2021-Dec-02 17:00:00.0000,  4.755859879989928E+07,  1.262891225758060E+08,  5.649360441051788E+07,
2459551.250000000, A.D. 2021-Dec-02 18:00:00.0000,  4.745314735776179E+07,  1.263138119032174E+08,  5.651226534815092E+07,
2459551.291666667, A.D. 2021-Dec-02 19:00:00.0000,  4.734766945338919E+07,  1.263384330005000E+08,  5.653089471042582E+07,
2459551.333333333, A.D. 2021-Dec-02 20:00:00.0000,  4.724216513793336E+07,  1.263629858351796E+08,  5.654949248829432E+07,
2459551.375000000, A.D. 2021-Dec-02 21:00:00.0000,  4.713663446263232E+07,  1.263874703749450E+08,  5.656805867264785E+07,
2459551.416666667, A.D. 2021-Dec-02 22:00:00.0000,  4.703107747879184E+07,  1.264118865876488E+08,  5.658659325432202E+07,
2459551.458333333, A.D. 2021-Dec-02 23:00:00.0000,  4.692549423780215E+07,  1.264362344413018E+08,  5.660509622409484E+07,
2459551.500000000, A.D. 2021-Dec-03 00:00:00.0000,  4.681988479111258E+07,  1.264605139040759E+08,  5.662356757269229E+07,
2459551.541666667, A.D. 2021-Dec-03 01:00:00.0000,  4.671424919025182E+07,  1.264847249442975E+08,  5.664200729078589E+07,
2459551.583333333, A.D. 2021-Dec-03 02:00:00.0000,  4.660858748682007E+07,  1.265088675304466E+08,  5.666041536899519E+07,
2459551.625000000, A.D. 2021-Dec-03 03:00:00.0000,  4.650289973249181E+07,  1.265329416311542E+08,  5.667879179788831E+07,
2459551.666666667, A.D. 2021-Dec-03 04:00:00.0000,  4.639718597900458E+07,  1.265569472152025E+08,  5.669713656798498E+07,
2459551.708333333, A.D. 2021-Dec-03 05:00:00.0000,  4.629144627816871E+07,  1.265808842515206E+08,  5.671544966975586E+07,
2459551.750000000, A.D. 2021-Dec-03 06:00:00.0000,  4.618568068186309E+07,  1.266047527091833E+08,  5.673373109362423E+07,
2459551.791666667, A.D. 2021-Dec-03 07:00:00.0000,  4.607988924203457E+07,  1.266285525574095E+08,  5.675198082996716E+07,
2459551.833333333, A.D. 2021-Dec-03 08:00:00.0000,  4.597407201069714E+07,  1.266522837655596E+08,  5.677019886911650E+07,
2459551.875000000, A.D. 2021-Dec-03 09:00:00.0000,  4.586822903992786E+07,  1.266759463031353E+08,  5.678838520136061E+07,
2459551.916666667, A.D. 2021-Dec-03 10:00:00.0000,  4.576236038187668E+07,  1.266995401397751E+08,  5.680653981694358E+07,
2459551.958333333, A.D. 2021-Dec-03 11:00:00.0000,  4.565646608875177E+07,  1.267230652452556E+08,  5.682466270606855E+07,
2459552.000000000, A.D. 2021-Dec-03 12:00:00.0000,  4.555054621283293E+07,  1.267465215894869E+08,  5.684275385889645E+07,
